industry_code,industry_name,subtype_code,subtype_name,activity_code,activity_name,default_pricing_method,rate_unit,oxfordshire_rate_gbp,available_pricing_methods
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.biohazard_specialist,Biohazard specialist,cleaning_waste_and_exterior_washing.biohazard_specialist.ppe_setup,PPE setup,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.biohazard_specialist,Biohazard specialist,cleaning_waste_and_exterior_washing.biohazard_specialist.specialist_disposal_coordination,Specialist disposal coordination,hodinova_sazba,GBP/h,26.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.biohazard_specialist,Biohazard specialist,cleaning_waste_and_exterior_washing.biohazard_specialist.disinfection,Disinfection,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.biohazard_specialist,Biohazard specialist,cleaning_waste_and_exterior_washing.biohazard_specialist.incident_report,Incident report,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.after_builders,After builders,cleaning_waste_and_exterior_washing.after_builders.dust_removal,Dust removal,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,70.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.after_builders,After builders,cleaning_waste_and_exterior_washing.after_builders.post_construction_clean,Post construction clean,cena_za_kus,GBP/item,16.5,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.after_builders,After builders,cleaning_waste_and_exterior_washing.after_builders.window_cleaning,Window cleaning,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.after_builders,After builders,cleaning_waste_and_exterior_washing.after_builders.floor_cleaning,Floor cleaning,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.after_builders,After builders,cleaning_waste_and_exterior_washing.after_builders.paint_splatter_removal,Paint splatter removal,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,70.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.after_builders,After builders,cleaning_waste_and_exterior_washing.after_builders.bathroom_clean,Bathroom clean,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.after_builders,After builders,cleaning_waste_and_exterior_washing.after_builders.kitchen_clean,Kitchen clean,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.after_builders,After builders,cleaning_waste_and_exterior_washing.after_builders.final_sparkle_clean,Final sparkle clean,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.after_builders,After builders,cleaning_waste_and_exterior_washing.after_builders.waste_support,Waste support,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,84.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.driveway_cleaning,Driveway cleaning,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.patio_cleaning,Patio cleaning,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.decking_cleaning,Decking cleaning,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.wall_cleaning,Wall cleaning,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.commercial_pressure_washing,Commercial pressure washing,cena_za_plochu,GBP/m2,3.5,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.graffiti_removal,Graffiti removal,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,70.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.bin_store_cleaning,Bin store cleaning,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.surface_sealing,Surface sealing,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.algae_removal,Algae removal,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,70.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.driveway_cleaning,Driveway cleaning,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.patio_cleaning,Patio cleaning,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.decking_cleaning,Decking cleaning,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.wall_cleaning,Wall cleaning,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.roof_cleaning,Roof cleaning,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.commercial_pressure_washing,Commercial pressure washing,cena_za_plochu,GBP/m2,3.5,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.graffiti_removal,Graffiti removal,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,70.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.surface_treatment,Surface treatment,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.sealing,Sealing,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.moss_removal,Moss removal,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,70.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.algae_removal,Algae removal,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,70.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.pressure_washing,Pressure washing,cleaning_waste_and_exterior_washing.pressure_washing.external_cleaning,External cleaning,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.waste_removal,Waste removal,cleaning_waste_and_exterior_washing.waste_removal.garden_waste_removal,Garden waste removal,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,84.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.waste_removal,Waste removal,cleaning_waste_and_exterior_washing.waste_removal.green_waste_removal,Green waste removal,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,84.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.waste_removal,Waste removal,cleaning_waste_and_exterior_washing.waste_removal.construction_waste_removal,Construction waste removal,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,84.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.waste_removal,Waste removal,cleaning_waste_and_exterior_washing.waste_removal.house_clearance,House clearance,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,84.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.waste_removal,Waste removal,cleaning_waste_and_exterior_washing.waste_removal.garage_clearance,Garage clearance,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,84.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.waste_removal,Waste removal,cleaning_waste_and_exterior_washing.waste_removal.shed_clearance,Shed clearance,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,84.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.waste_removal,Waste removal,cleaning_waste_and_exterior_washing.waste_removal.soil_removal,Soil removal,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,70.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.waste_removal,Waste removal,cleaning_waste_and_exterior_washing.waste_removal.hardcore_removal,Hardcore removal,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,70.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.waste_removal,Waste removal,cleaning_waste_and_exterior_washing.waste_removal.bulk_bag_removal,Bulk bag removal,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,70.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.waste_removal,Waste removal,cleaning_waste_and_exterior_washing.waste_removal.skip_coordination,Skip coordination,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,70.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.waste_removal,Waste removal,cleaning_waste_and_exterior_washing.waste_removal.grab_lorry_coordination,Grab lorry coordination,hodinova_sazba,GBP/h,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.waste_removal,Waste removal,cleaning_waste_and_exterior_washing.waste_removal.licensed_disposal,Licensed disposal,hodinova_sazba,GBP/h,26.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.waste_removal,Waste removal,cleaning_waste_and_exterior_washing.waste_removal.waste_sorting,Waste sorting,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,84.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
cleaning_waste_and_exterior_washing,"Cleaning, Waste And Exterior Washing",cleaning_waste_and_exterior_washing.waste_removal,Waste removal,cleaning_waste_and_exterior_washing.waste_removal.waste_loading,Waste loading,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,84.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
